1734,1594,1475,1314,739,387,594,628,560,453,256,254,458,690,872,767,615,1012,965,1047,1195,2095,2686,1825,1413,1368,1250,1206,1122,878,562,454,358,626,998,923,635,165,138,201,259,467,440,649,1220,995,539,786,799,901,1087,1860,3029,2137,2363,3152,4091,4071,3907,7545,6686,2660,1478,1370,3636,2864,1499,925,4582,3623,2947,2538,3550,3222,1614,2849,2574,1730,695,1667,2296,2942,3214,3946,3276,2683,2067,1750,1738,1504,1190,1148,782,628,846,885,1240,1280,297,653,1077,1399,1678,1708,2264,2592,2654,3674,2881,1547,1641,3580,2447,1820,1468,1060,1077,1039,938,416,102,324,860,1346,1487,1524,1834,2117,2372,2214,2245,2239,2294,2352,1969,1781,1571,1659,1941,2066,2264,2483,2814,3473,3491,4225,3903,4361,4206,4937,6758,4984,4456,2822,2715,2717,2944,2737,2842,2792,2870,2395,291,228,295,481,730,922,1077,1197,1314,1410,1469,1500,1968,2328,1904,2414,1779,39
1841,1675,1595,1489,1454,1088,659,839,707,319,182,228,353,547,924,1209,978,512,765,1153,1182,3135,1634,1564,1474,1551,610,547,941,772,455,622,633,513,740,803,833,1181,527,602,374,537,187,602,724,549,591,650,713,802,837,1009,1836,3100,2691,3124,3299,4107,8602,6317,3351,3396,1248,2951,4319,2771,2309,2784,5478,3527,3316,3497,4485,3565,2973,2965,2604,1678,470,773,2122,3523,3411,3496,3138,2460,2004,1474,1422,1179,1009,834,710,750,1053,1178,1368,1028,565,828,889,1209,1917,1634,1778,1942,2636,3636,4379,3585,3470,2760,2234,1961,1340,1291,1186,944,514,305,39,117,741,793,662,803,1524,1902,1996,2020,1889,2030,2079,2122,1713,1634,1476,1535,1807,2025,2226,2307,2566,2936,3492,3490,3635,4276,4583,6777,6434,3697,3645,3189,3066,2580,2381,2518,2365,2546,2605,2483,2376,368,513,724,988,1192,1274,1405,1459,1638,1729,1629,1964,2549,2588,1870,31,21
2287,1983,1431,1631,1662,1592,1238,930,509,511,536,318,440,558,665,1241,1325,995,1001,1370,2486,1860,1367,1543,1043,1321,1165,1189,844,352,679,929,857,800,1026,771,952,1196,1259,1098,816,1219,1095,404,558,712,687,739,858,830,969,1237,1502,2064,3008,3156,3552,8383,8790,5512,7562,6556,5277,2361,5534,3182,2181,5819,4951,2700,1059,5160,5582,3626,3287,3016,2101,868,918,638,884,3568,4229,3466,2957,2005,1382,1309,1074,1225,997,849,928,1023,1458,2037,898,533,804,1038,1576,1469,1718,2356,2087,1987,1756,2223,4017,5403,2622,2594,1994,1968,1576,1273,1139,967,829,357,243,233,488,248,230,333,1036,1784,1718,1529,1415,1572,1822,1853,1452,1046,1039,1344,1443,1684,1820,1921,2238,2653,3785,4219,4655,4308,5473,7096,3445,3158,3579,3568,2773,2550,2139,2448,2294,2231,1980,1957,2546,2569,1368,1136,1246,1357,1341,1573,1697,1721,1718,1666,1604,2073,2413,1233,24,7
2321,1867,1682,1390,1021,1264,966,829,896,792,293,316,470,611,641,672,1354,1375,1169,1434,2721,1230,1086,1165,743,1224,1128,944,743,488,459,325,394,752,1115,988,801,1078,1493,1413,1304,1591,1599,972,913,922,1024,895,896,1189,1151,1473,2499,2519,2648,3121,7143,4902,4406,4073,4126,5682,7215,5899,8036,6833,5568,5928,4325,3177,3387,5279,3980,3675,3143,2593,1397,1010,1504,1497,1442,3196,4012,3529,2650,1696,1970,1506,1445,1320,1082,1117,1241,2034,2184,1694,958,384,958,1518,1766,1973,1743,1773,1705,2024,2138,2122,3407,5456,2801,2594,1725,1634,1391,878,748,555,416,606,593,506,651,135,29,69,406,1169,1191,1023,766,1078,1601,1446,1126,900,991,611,509,774,1073,1447,1877,2940,4463,4626,4863,5750,6898,6172,3076,3034,3246,3257,3038,2656,2583,2116,1958,1942,1680,1667,2161,2732,3560,3636,1382,2140,1618,2067,1788,1739,1719,1822,1827,2664,2692,1272,227,285
2034,1797,1184,1432,1323,1366,1059,918,798,557,224,312,466,481,786,857,667,1479,1556,2487,1636,1501,1099,1345,1203,1158,997,815,650,206,487,514,488,720,1151,1365,1344,1342,1755,1724,1605,1499,1335,1177,1004,1088,1271,1134,1166,1452,1551,1473,2170,3201,2822,6898,4253,4053,3998,3568,3519,3818,3081,4431,4442,6848,8098,7141,6387,3402,5896,4695,3114,2876,2883,2598,2105,1761,2207,2372,3544,3075,4541,3956,2281,2060,1971,1636,1609,1444,1446,1676,2720,2329,1510,1539,874,616,1140,1376,1649,1540,2405,2049,1470,1852,2599,2924,3822,5091,3043,1904,1587,1395,1128,964,793,630,952,872,799,1094,1105,1103,149,408,162,291,262,225,438,209,704,1234,1286,1609,1727,1513,1169,917,955,1395,1970,1970,3913,5044,5166,5778,5643,3590,3752,2951,2968,2952,2758,2401,2326,2021,1945,1473,1231,1810,1956,2433,2945,4033,3542,2999,2891,2181,1756,1895,1971,2015,2222,2778,2480,1533,1346,1342
1492,1594,1192,1275,822,1349,821,587,473,276,90,301,529,693,727,840,1025,1159,1604,2876,1477,1528,1394,1511,1299,1094,897,681,296,373,726,553,670,669,1115,1433,1611,1595,1642,1866,1696,1838,1636,1492,1394,1297,1323,1443,1376,1280,1686,2032,2597,3419,6235,4729,3238,3344,3568,3449,2973,3005,2778,4054,4252,4473,4923,4127,3725,6163,7081,3502,2643,2845,3515,3180,2521,1854,2237,2782,5120,2556,5527,5092,3158,3811,3469,2924,2863,2839,2906,2612,1736,1971,1764,1710,726,706,1044,1353,1587,1840,2822,3015,2819,2818,2468,3049,3878,4507,2768,2035,1833,1432,1288,1080,894,893,1087,1030,909,1512,950,297,402,750,196,28,362,519,1074,239,378,849,1146,1411,1511,1913,2091,2139,1715,1458,2262,2634,3785,4866,6850,6769,3667,3328,3644,3154,2809,2680,2380,2214,1852,1927,1749,1393,1706,2081,2340,2032,3229,4468,5270,4891,3163,3049,1888,1827,1854,2255,2387,2350,2793,1668,1653,1708
787,1000,784,838,622,913,745,544,300,309,377,391,499,569,838,952,1088,847,1649,914,1058,1371,1341,1196,1342,1094,810,568,398,667,753,678,890,1111,1046,1257,1615,1807,1955,1985,1653,2102,1711,1658,1529,1280,1402,1598,1632,1776,1563,2171,2705,2376,5573,4191,3203,2247,3286,3461,2811,2490,2548,3852,3417,3816,3595,2896,2690,3085,6214,2899,2507,3321,7117,7452,4727,2594,1810,5046,5161,5178,6140,5044,4464,3581,2997,3198,2511,1437,1297,2113,1780,1627,1111,1082,285,712,1085,1607,1732,2176,1852,2779,2806,3099,2892,3153,3301,5109,2985,2139,1796,1572,1209,1060,1068,1132,1342,1465,1305,1299,297,402,651,1086,624,952,313,386,1097,567,141,622,988,1141,1262,1455,1941,2226,2610,2571,2095,3205,4284,6071,6799,4461,3197,3074,3374,2855,2811,2762,2579,2415,1841,1748,1284,1495,1879,2130,2563,2838,2900,3758,5043,6131,6356,6246,5204,1892,1997,2820,3176,2929,2335,1981,1959,1949
1591,743,584,539,532,513,551,582,495,197,121,412,561,798,515,376,529,807,1516,963,739,1086,1430,1368,1315,1021,726,567,524,724,738,962,1034,1324,1520,1634,1611,1908,2129,2119,2003,2147,1807,1830,1523,1323,1664,1953,1979,2234,2336,2579,2685,4218,4949,3934,4062,3824,3422,2792,2625,1873,2758,3537,2539,2343,2722,1776,1627,1867,2832,6479,6479,4537,4016,6024,5832,5933,4703,6207,5169,3453,4868,4941,3694,3291,2438,2022,1795,1419,1353,1422,1863,1749,1232,1021,222,811,1052,1428,1741,2336,2713,2910,3150,3440,3777,3908,4121,5001,3177,2089,1678,1487,1354,1107,1139,2330,1507,2103,1592,908,958,766,1248,1817,1003,456,181,278,1071,544,110,215,930,1473,1778,1926,1749,2141,2623,2706,3011,3260,4544,5652,6113,3117,2941,2821,2799,2742,2569,2459,2293,2006,1763,1334,1153,1564,1814,2025,2223,2568,3006,3507,3661,4169,3778,4308,6797,5843,6335,7468,7698,7301,2799,2400,2543,2490
1916,1094,464,424,490,521,781,659,257,455,495,548,670,862,828,930,1229,1105,2250,1609,1387,1092,1122,1319,1308,959,642,288,684,621,822,1133,1157,1204,1494,1680,1907,1909,2114,1924,2231,2444,2008,1905,1769,1621,1734,1909,2080,2399,2664,2947,3921,6635,4200,3505,3749,3622,3281,2900,2769,2560,2591,2700,1635,1873,2174,1246,1221,1708,3392,4055,3117,3038,2714,2139,2689,2956,2954,3651,3462,2691,4450,4825,3631,2831,2116,1497,1240,1051,1197,1181,1803,1457,962,945,410,716,794,1257,1636,2008,2482,2269,2695,3083,3433,3988,5623,6179,3387,2317,1802,1695,1611,1569,1577,1722,1875,1828,1413,1648,1962,2575,2317,1341,213,306,316,652,1231,548,121,695,1143,1429,1655,1864,2143,2239,2596,2969,4016,4732,5442,6359,2907,2321,2547,2588,2569,2547,2350,2131,1924,1760,1333,1103,1087,1269,1603,1918,2101,2372,2686,3590,3919,4785,5373,6081,6246,6827,3589,4938,5616,6143,8384,8418,7385,5476
1733,1723,1111,1087,926,948,802,612,440,457,634,912,987,1232,1152,1124,1259,1572,2792,2081,1590,1202,1035,962,1280,752,555,252,713,890,1006,1208,1413,1525,1602,1704,1851,1941,2092,2062,2174,2473,2389,2034,2055,1786,1714,1961,2148,2368,2733,5302,4001,4342,4326,4073,3650,2949,3006,2820,2523,2250,2560,2528,1415,1895,1569,1459,1574,1657,4307,2390,2559,2454,2386,2253,2616,2201,2782,2979,2677,2411,2319,4013,4358,2919,2107,1667,1412,1164,1069,1130,1491,1110,914,414,429,795,1061,1708,1922,2690,2520,2486,2554,2564,3064,2169,3575,7664,3495,2765,2330,2064,1817,1848,3669,4023,3806,3609,2953,3015,2492,1595,1418,812,296,357,697,857,1152,475,226,222,744,1148,1310,1557,1892,2404,2910,3150,4161,4717,5635,6119,2862,2415,2266,2227,2352,2222,1895,1921,1509,1301,1078,1112,1315,1540,1733,1725,2265,2600,2569,2924,5002,5419,4754,5165,5713,4917,2521,3997,4941,5591,5914,6074,8216,8911
749,1477,1541,1463,1121,469,616,532,106,403,624,400,509,783,1127,1259,1304,1560,3102,2658,1894,1507,1257,581,652,640,666,285,313,596,1095,1324,1562,1660,1823,1846,1991,2350,2205,1902,2275,2084,2374,2126,2368,2089,1727,1937,1990,2440,3503,5544,4043,3881,3931,3823,3583,3157,2696,2641,2193,2137,2192,2265,1295,1380,1292,1225,1547,1630,4007,3103,2710,2274,2025,2182,2164,1933,2117,2228,2228,1808,1701,2132,3800,3028,2034,1668,1478,810,1103,976,1212,868,584,313,666,1008,1406,1825,2434,2774,2731,2737,2766,2530,3261,4322,4504,7470,4434,3367,3229,2757,3417,3914,3821,2219,2197,2069,2327,1865,1593,1077,978,464,227,303,673,2097,1960,820,375,99,142,585,1113,1418,1606,2008,2583,3701,4228,4892,6086,3336,2595,2146,1792,1760,1936,1783,1733,1612,1153,964,1134,1473,1718,1969,2104,2176,2281,2904,3874,4863,5440,3582,4464,4986,5511,3032,2114,3636,4672,5309,5478,5794,6383,7456
749,714,720,1361,1108,908,527,475,232,539,753,841,511,327,475,494,1170,1217,3052,2471,1681,1668,1376,1244,1093,898,591,439,487,715,1234,1494,1718,1527,2072,2031,1716,2094,2451,2272,2295,2454,2412,2347,2630,2332,2044,2063,2263,2476,3816,3804,3634,3886,3668,3467,3372,2853,2339,2345,1935,1904,2005,2119,1352,1219,1370,1290,1166,1336,4368,2867,2573,2368,2114,1850,1762,1531,1452,1875,1818,1416,1504,1623,3379,3504,1972,1738,1919,1416,1014,867,704,543,124,427,886,1356,1630,1993,2395,2446,2539,2870,2983,3214,3376,3557,5087,9118,4914,4703,4973,4579,4672,1957,3234,2207,2095,1806,1702,1240,982,868,600,212,236,396,1852,2109,1161,954,813,190,79,257,846,1293,1647,2134,2368,3360,4280,4607,4600,3466,2897,2593,2175,1690,1712,1644,1489,1235,927,891,1042,1355,1732,1963,2491,2647,3206,4261,4823,4626,4609,3968,4021,5064,5378,3291,2280,3740,4618,4869,5197,5601,6186,6707
1206,1047,1094,435,415,910,1121,676,275,329,796,943,626,1008,976,1150,1220,1524,3000,1858,1844,1616,1285,1182,1078,542,833,490,207,458,717,679,706,1636,2090,2396,2258,2096,2568,2310,2359,2511,2690,2728,2598,2707,2240,2112,2335,4447,5367,2935,3123,3297,3101,2759,2823,2791,2078,1860,1721,1734,1813,1482,816,1142,1226,1118,1474,1951,4001,2862,2426,1995,1216,1481,1433,1348,1471,1460,1308,1357,1228,1287,2597,2851,2893,2119,1762,1370,1104,339,475,386,613,879,1003,1207,1690,2281,2230,2006,1305,2371,2609,3103,2964,3573,3777,6450,4867,4363,3596,3366,3539,3594,2805,2094,1848,1663,1485,948,897,579,237,210,422,1107,1759,680,536,468,155,216,165,186,780,1339,1930,2098,2279,3063,3854,4244,3019,2851,2713,2708,2071,1612,1552,1298,1152,911,771,1009,1228,1498,1766,2476,3048,3639,3943,4085,3982,4182,4217,4397,4781,5207,3724,3071,3439,4056,4508,4700,5070,5596,5925,6291
2050,1924,1619,466,839,1110,371,479,238,483,766,946,670,445,1176,1303,1532,2606,2092,2424,1815,1408,1216,767,1041,923,910,302,358,692,830,456,976,1228,1442,1829,2184,2222,2625,2324,2553,2516,2632,2678,2681,2783,2974,5009,4651,2913,3806,3842,3516,2570,2439,2368,2578,2598,2435,2329,1826,1622,1415,632,1204,1717,2060,2260,2026,2555,5079,2912,1902,636,634,1954,2430,1636,1424,1129,947,1168,739,1031,1832,1525,1761,2226,1742,1402,1214,1070,760,294,400,1167,1631,1752,2089,3131,2980,2747,2838,2353,2491,3261,3318,3818,4896,6392,2912,3966,3673,3483,2073,2543,3064,2249,1645,1433,980,648,660,307,277,366,500,1435,1069,553,606,254,201,235,205,242,787,1602,1847,2451,2864,3579,3673,2192,2803,2278,2321,1932,1872,1747,1398,1124,1074,703,983,1310,1799,2114,2476,2711,2958,3369,3451,3505,3619,3902,4356,4589,4833,4523,3769,3779,3980,4304,4626,5124,5483,5234,5340,5765
1827,887,1901,778,1045,980,627,591,466,625,955,1012,753,1215,1215,1081,867,2780,2873,2679,2233,1884,1382,1176,958,1124,848,512,539,788,1100,1395,1431,1666,1655,1707,2378,2335,2419,2707,2717,2727,2684,2761,2783,3123,4936,3802,2680,2316,3592,3684,3329,3293,1826,2036,2147,2112,2208,2038,1848,1441,1674,2073,2072,2207,2197,2322,2411,2545,3467,3625,701,376,2337,3463,3189,2040,1524,1297,1112,730,761,985,1240,1091,1144,1888,1889,1288,1219,708,223,329,936,1521,2130,2181,2944,3053,2741,2933,3047,3016,3071,2616,3457,3811,4917,4552,2458,2557,2634,3468,3374,2424,2269,1993,1366,1115,733,514,598,533,407,719,1164,1776,716,439,21,395,404,397,561,940,1186,1351,1476,2059,2460,2498,2762,2081,2497,2222,1976,1776,1764,1368,1291,908,683,781,1286,1632,1882,2006,2144,2429,2659,2897,2902,3104,3499,3827,4189,4400,3985,3637,3847,4283,4575,4784,4771,4808,3804,3618,4845,5254
1713,1754,2066,1073,1277,1066,569,484,597,885,1164,1075,857,981,1426,1399,1272,2674,3260,2805,2448,2038,1425,1459,1387,1181,990,697,670,920,1323,1610,1547,1457,1686,1665,856,2195,2274,2149,2769,3129,2928,2834,2948,5679,5377,3096,2902,1941,3300,3600,2892,2758,2933,2130,1560,1290,2044,1958,1789,1430,1726,1589,1550,1918,2006,1854,1896,2022,2156,2481,3510,3018,3552,3452,2764,2018,1232,947,569,995,2028,985,824,725,888,871,1184,1308,1459,647,57,482,1079,1528,1827,2405,3041,2940,2834,3136,3339,3358,3681,3668,3630,3232,4003,2069,1976,2162,2715,2603,2513,2454,2211,2552,1381,977,555,405,476,845,1189,655,2488,1692,662,505,35,257,614,953,916,817,368,558,736,1432,1601,2306,2603,2051,2047,1803,1554,1400,1361,1184,725,569,407,645,1146,1287,1658,1835,2056,2268,2283,2499,2468,3028,3595,3665,3823,3820,3119,3761,3881,4277,4045,4014,3953,3900,3520,3659,3666,5056
1844,1455,321,1363,1491,1199,791,723,809,522,1114,1083,565,1073,839,1609,1461,2025,3701,2894,2493,2254,1931,1426,844,963,222,772,612,784,1164,1465,1731,1677,1610,1875,1947,2044,1805,2247,2579,3028,2969,3092,5218,3437,3243,3025,3083,2559,2375,2695,3032,2708,2747,2381,1125,1928,1667,1781,1678,1277,790,993,1468,1578,1375,1291,1828,1667,2277,4911,5218,3949,3637,3312,2344,1958,907,647,1361,1965,1283,1111,753,525,601,559,531,567,756,283,110,604,1075,1516,1774,2266,2045,2868,2863,2624,2741,3431,3797,3904,4074,4196,5361,3036,1765,2111,2671,2566,2425,2467,2103,1688,2529,1062,570,364,250,687,1077,1558,2395,1446,712,500,246,42,214,480,281,165,251,177,304,971,1625,2331,1825,1797,1631,1715,1604,1345,1058,522,554,685,705,178,225,924,1206,1747,1857,1635,2022,2392,2881,3214,3113,3092,3126,2782,3064,3168,3229,3298,3323,2915,2246,3099,3492,3847,3563,5538
2132,1815,762,1826,1785,1245,905,808,948,1089,972,873,1212,1377,1350,1485,1901,2140,3539,3097,2517,2402,2063,1475,1266,918,865,1000,1025,1009,1246,1585,1790,1817,1734,1982,2409,2491,2259,2297,2558,3152,3761,6835,3668,3079,2977,2995,3059,3200,3244,2415,2475,2449,2598,2413,2304,1997,1519,1456,1527,721,418,878,906,905,1010,1906,2417,2724,2686,2704,5486,4326,3861,3224,2531,1836,846,1929,2439,1727,1436,1281,399,558,489,794,877,1188,944,898,888,357,709,1035,1987,1915,2686,3035,2319,2705,3075,3770,3086,2805,3139,4256,8141,4697,4114,4144,2904,2477,2013,2381,2610,2590,2207,1448,729,393,151,626,1054,1529,2940,1805,957,587,386,51,30,243,48,264,386,230,200,713,1278,2006,2116,1345,1362,1484,1485,975,630,475,732,982,1329,615,199,302,1015,1196,1258,1516,1973,2258,2367,2648,1725,1998,2251,1693,2027,2112,2164,2081,1812,2047,2816,3383,4298,4985,5354,5300
2004,1030,1586,1997,1706,1204,703,614,1115,1150,1029,1202,1291,1585,1702,1571,906,2336,3823,3405,3036,2795,2560,1836,1251,759,989,1366,1298,1257,1559,1759,1969,2179,2074,1960,2185,2537,2343,2397,2526,2185,5744,2610,4182,3591,3411,2590,2811,3055,3149,2891,2616,2486,2205,2300,2231,1926,1863,1445,1087,1461,1796,1908,1969,2009,2234,2475,2451,2432,2600,2714,2425,6098,4480,3396,2903,1410,2048,2696,2555,1293,1182,940,994,1012,759,1046,1154,937,1137,938,942,150,677,961,1343,2049,2527,2197,1984,2654,2545,3263,4007,4130,4116,4183,7378,3125,3150,3435,3408,2796,2415,2525,2408,2090,2075,1939,1084,618,109,508,969,1165,1569,3005,1225,974,574,377,385,216,230,224,204,209,276,747,1184,1836,1749,1228,1201,1209,971,577,363,496,781,1427,1378,520,319,275,255,414,703,965,1275,1741,1953,1203,1545,1489,1469,1219,788,1208,1496,1961,2061,2692,3405,3915,4631,4923,5150,5049
1675,1377,1848,2105,1591,1280,1187,991,949,1370,1172,533,1377,1643,2103,1755,1765,2264,3670,3596,3271,2891,2581,1931,1250,903,547,1156,1535,1506,1774,1991,2054,2091,2349,2112,2265,2538,2506,2518,2493,5117,3629,2305,4308,4491,3891,4101,3209,2236,2386,2684,2408,1959,1854,1992,1990,1952,1640,1485,1414,1383,1493,1706,1997,2132,2277,2092,2076,2233,2362,2772,2979,7152,4456,3561,2876,2569,2776,3291,2832,1481,1539,1531,2695,1170,1220,1128,1350,1355,1261,908,853,480,563,959,1181,1873,2516,2398,2523,2047,2644,3303,3413,4462,5408,7636,3510,2955,2676,2647,2765,3397,2468,2422,2637,2342,2473,2367,1778,1134,728,368,703,989,1065,2060,2135,1126,1116,1068,938,381,257,273,518,593,893,979,1425,1920,1338,1041,632,638,361,270,521,657,909,1416,753,438,384,229,277,337,210,337,713,1184,1467,787,1048,727,864,934,1491,1588,1719,2076,2817,3515,3978,4371,4457,4622,4884,4681
1773,1565,2237,2331,1940,1581,1524,1344,1235,1258,1011,924,1070,1644,2132,2206,2120,2481,3834,3866,3733,3397,2800,1973,1182,580,639,670,1431,1478,1528,1652,2207,2373,2347,2531,2521,2549,2363,3218,4991,4136,3674,2776,2426,4263,3911,3690,3500,3338,2369,2339,2152,2217,1723,1600,1602,1573,1353,1309,570,130,159,973,1370,2048,2189,1581,1675,1799,2026,2306,2699,6185,6064,4404,3424,3750,3499,3310,2851,2926,2702,2733,2472,2532,2482,1601,2297,1354,1831,2024,976,575,603,1028,1236,1928,2484,2657,2777,2624,2739,3311,3398,4326,5382,3448,3052,2530,2348,2322,1989,2692,2821,2512,2568,2211,2119,2276,1604,965,644,468,360,898,1075,1720,2700,1818,1510,1091,758,194,274,833,1270,1189,1228,1561,1688,735,839,391,366,333,496,684,846,921,1177,1415,1247,503,416,382,431,509,424,202,328,428,673,528,425,598,972,1447,1905,2325,2559,2808,3244,3866,4101,3864,3982,4376,4522,4106
1850,1871,2500,2708,2489,2153,2079,1598,1126,1350,1103,909,1383,1877,2498,2955,2805,2086,3847,4469,4440,3918,2704,1890,1286,955,1014,741,1284,1499,1495,1813,1971,2316,2419,2535,2467,2736,4049,5093,3796,3781,3557,2553,2061,3910,3804,3648,3531,2854,2350,2279,2392,2162,1924,1523,1504,1376,1159,963,1236,1115,656,1538,2076,2164,1758,1335,1447,1759,1835,1939,2190,2709,6309,4523,3584,3565,2811,2249,1521,2485,1571,2734,2248,1516,2405,3038,2876,2313,1737,1547,641,460,740,950,1104,2011,2479,2489,2632,2816,3074,3391,3588,4550,6606,3032,2625,2278,2204,2081,1931,1830,2277,2853,2873,2599,2085,1646,1024,616,491,90,361,664,955,1034,1944,2647,1614,789,428,265,559,1186,226,154,275,689,516,380,333,241,537,712,477,592,610,720,865,1269,1485,586,492,466,672,578,617,576,297,230,221,324,464,607,889,1110,1256,1573,1690,2173,2975,3461,3350,3473,3180,4074,4179,3839
2315,2466,2820,2956,2889,2386,1645,612,1255,1347,969,988,449,1267,1194,2985,3462,2994,3584,5439,5016,4233,3124,1988,1415,1029,1255,856,881,1418,1676,2004,2354,2471,2135,2472,2859,4881,4209,3310,3747,3678,3362,2530,2315,3319,3386,3349,3411,3230,3149,2554,2437,2166,2062,1528,1179,1122,1179,622,1002,1647,2011,2036,1749,1793,1262,1238,1375,1581,1538,1453,2545,3484,5649,4916,3593,3330,2725,1445,1459,1335,1529,1518,1407,1257,1367,1790,1816,1898,1609,1071,493,264,566,957,1564,1986,2551,2287,2634,2899,2840,2839,3792,3720,5471,2505,2349,2139,1991,1861,2042,1620,1431,1637,2438,2679,1795,1316,652,498,372,314,454,619,831,1022,2230,1779,1253,757,569,336,562,88,93,515,532,309,172,563,571,486,642,958,782,676,847,909,852,1072,1480,1681,779,704,739,527,593,596,680,404,380,337,325,636,721,1214,1248,1676,1796,1174,1725,2372,2351,3421,3871,3958,4253,4569
2738,3028,3093,2856,1441,2097,977,1187,1465,1695,1280,1021,927,546,802,895,1435,3472,3795,6047,5633,4946,3798,2410,1701,1431,1587,1454,1484,1546,1610,1998,1820,2588,2545,4361,5565,3489,2900,3421,3266,3119,3073,2443,1772,3062,2878,3288,3281,2993,2922,2574,2445,1935,1798,1478,604,924,1126,788,1085,1608,1838,1675,1488,1513,1135,1180,1329,1634,2013,2216,2488,3636,3747,5029,4585,3285,2629,1192,1054,1135,1419,1334,1252,1219,1173,1488,1469,1271,1058,780,250,175,381,1012,1688,2092,2588,2536,2691,3033,3131,3182,3069,3719,5675,2457,1972,1899,1794,1587,1529,1559,1242,1129,1963,2265,1790,1080,406,310,494,715,809,1305,1386,1550,2299,1340,874,682,611,232,110,102,405,974,1128,937,114,464,1180,1283,1236,1223,1179,1127,1157,1208,1211,1343,1345,1761,1678,997,953,492,542,634,702,681,522,339,512,690,968,1218,1724,1848,2313,2484,1799,1242,3421,3807,3905,3996,4011,4160
3249,3244,3200,2791,2477,1625,1099,1285,1745,1678,1402,1248,1093,841,720,538,1216,2673,4894,6410,5154,5188,4190,2826,2099,1815,1662,1641,1914,1662,1659,1164,2062,1844,4441,3831,3353,3182,3074,2924,2911,2810,2753,2193,2012,2523,2422,2509,3243,3100,2782,2637,1981,1640,1592,1564,1453,1499,597,990,1117,1414,1600,1649,1237,1085,974,1223,1534,1786,2013,1975,2974,4004,2489,3088,5039,3905,2846,1630,848,858,1205,1313,1181,1274,1218,1252,1318,1022,769,273,212,520,724,1059,1336,2137,2113,2479,2457,2603,2730,3289,3329,3868,5653,2416,2056,1873,1653,1504,1336,1264,1241,1016,1577,1891,1831,1311,530,133,729,1303,1535,1597,1731,2243,1645,839,755,614,361,148,175,459,646,982,1487,1354,233,334,1018,1574,1713,1656,1328,1515,1597,1372,1539,1499,1600,1564,1982,1034,1036,520,756,690,811,979,727,292,245,649,1209,1377,1718,1949,2480,3364,3597,1659,3218,3829,4054,4192,4494,4701
3697,3588,3321,3007,2646,2367,1593,717,1296,1639,1018,1288,1266,989,937,994,1085,1230,3817,6683,5645,4518,4324,3323,2253,2052,1725,1438,1980,1959,1864,1765,1897,3908,3492,3226,3113,2915,2770,2708,2535,2492,2487,2164,1377,2403,2148,2835,2730,2884,2779,2072,1626,1566,1566,1566,1466,1271,1188,1039,783,1264,1686,1564,965,871,1032,1326,1492,1854,1929,2640,3126,3750,2301,2675,3116,3738,3701,1541,1572,1776,1069,1181,1177,1141,1075,964,942,777,243,602,1308,1518,1602,1946,2034,2343,2693,2557,2482,2536,2943,3421,3521,4266,5892,2465,2073,1821,1571,1410,1225,1083,960,756,1196,1312,1522,1444,974,779,811,847,844,837,788,893,1863,860,783,596,596,443,448,640,1024,999,1702,1823,373,503,849,1190,1768,2013,1721,1841,1912,1865,1885,1426,1621,1807,2145,1819,782,724,916,994,1398,1096,641,331,229,383,1052,1834,2346,2919,3424,3641,1290,1201,1347,3334,3515,4037,4499,4968
2802,3673,3657,3282,2967,2613,2007,1417,1771,1662,1310,1352,1287,1344,1397,1410,1133,564,1785,7767,6931,5792,5312,3025,2268,1638,1632,1693,1765,2032,2169,2095,3389,3877,3029,2891,2894,2532,2662,2463,2328,2245,2026,1880,1340,2534,2009,2738,2379,2508,2629,2732,2251,1781,1538,1335,1336,1245,1256,1162,973,1198,1482,1225,717,939,1356,1619,1796,1943,1960,2979,3560,2708,1985,2490,2260,2287,3170,2664,1709,1308,954,1174,1079,984,852,793,617,131,98,664,1308,1553,1888,2350,2592,2568,2665,2788,2748,2827,2943,2828,3982,4573,4428,2340,1922,1825,1676,1543,1266,1178,880,792,711,517,848,942,806,585,407,563,609,593,608,1296,2211,1067,823,690,677,983,920,981,1243,1511,1759,1312,290,345,909,1237,1649,2218,2237,2426,2478,2048,1998,1751,2050,2296,2007,1981,1279,1480,953,1246,1352,538,321,210,239,475,1027,2134,2839,2941,2927,1273,1039,1022,1592,2880,4031,4360,4425,4635
117,2156,3712,3612,3172,2812,2086,1748,1867,1762,1573,1409,1526,1611,1034,1168,1371,1161,1478,5413,7574,6173,4335,3282,1472,1492,1676,1911,1905,2057,1956,4098,4456,3004,2774,2628,2503,2550,2450,2179,1711,1494,2301,1858,1632,2524,2437,2267,1911,2032,2081,2794,2317,1671,873,1321,1240,1397,1182,1311,979,931,1183,484,551,865,1588,1699,1873,1911,2835,3277,2837,2521,2055,2078,2037,2119,2247,2784,2225,2226,1485,930,836,755,760,526,598,587,480,479,1043,1706,1697,2304,2334,1938,1775,2032,2219,2095,2593,3092,3134,4181,2101,1775,1640,1503,1340,1353,1206,1238,692,763,548,462,418,751,654,430,272,365,399,550,1182,1505,2325,1545,1328,1008,1158,1423,1519,1425,1391,1648,1838,705,179,464,1298,1641,1901,2042,2361,2402,2725,2845,2442,2201,2205,2441,2427,2650,2342,1688,1961,2329,1074,391,258,476,458,668,1290,2208,2227,1736,1752,1008,930,1234,2071,3519,4071,3637,4232,4166
